InternalNumber,UniqueID,Name,URLLink,Team,Country,AgeDate,Age,Weight,Height,Contract,Rookie,PProtected,NoApplyRerate,AvailableforTrade,NoTrade,CanPlayPro,CanPlayFarm,ForceWaiver,ExcludeFromSalaryCap,ProSalaryInFarm,StarPower,SalaryAverage,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,Salary10,Injury,NumberOfInjury,Condition,Suspension,NHLID,DraftYear,DraftOverallPick,DraftOriginalTeam,Retire,Jersey,Status1,Status2,Status3,Status4,Status5,Status6,Status7,Status8,Status9,Status10,SK,DU,EN,SZ,AG,RB,SC,HS,RT,PH,PS,EX,LD,PO,MO,Overall,ProGP,ProSecPlay,ProW,ProL,ProOTL,ProShutout,ProGA,ProSA,ProSARebound,ProPim,ProA,ProPenalityShotsShots,ProPenalityShotsGoals,ProStartGoaler,ProBackupGoaler,ProEmptyNetGoal,ProStar(1),ProStar(2),ProStar(3),ProStarPower7Days,ProStarPower30Days,ProStarPowerYear,FarmGp,FarmSecPlay,FarmW,FarmL,FarmOTL,FarmShutout,FarmGA,FarmSA,FarmSARebound,FarmPim,FarmA,FarmPenalityShotsShots,FarmPenalityShotsGoals,FarmStartGoaler,FarmBackupGoaler,FarmEmptyNetGoal,FarmStar(1),FarmStar(2),FarmStar(3),FarmStarPower7Days,FarmStarPower30Days,FarmStarPowerYear,Empty6
382,381,Verners Krastins,,10,LAT,2000-12-31,22,208,73,4,False,False,False,False,False,True,True,False,False,False,0,3643737,3643737,3643737,3643737,3643737,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,69,97,76,78,72,67,82,65,72,64,89,79,61,70,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
383,382,Gran Nordgren,,18,SWE,2004-12-31,18,165,66,4,True,False,False,False,False,True,True,False,False,False,0,1668991,1668991,1668991,1668991,1668991,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,72,86,76,67,77,72,80,94,80,88,76,81,83,90,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
384,383,Yves Pellerin,,8,CAN,1998-12-31,24,217,73,1,False,False,False,False,False,True,True,False,False,False,0,3347633,3347633,0,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,59,96,58,75,66,66,63,83,70,89,79,59,74,57,50,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
385,384,Paul Kesti,,13,FIN,1988-12-31,34,197,73,4,False,False,False,False,False,True,True,False,False,False,0,4000000,4000000,4000000,4000000,4000000,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,77,99,52,77,84,78,62,91,54,76,79,91,79,11,50,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14649,2,3,0,0,14,102,0,0,0,0,0,6,0,0,0,0,0,0,340,340,
386,385,Gerardo Ferguson,,11,USA,1994-12-31,28,172,66,2,False,False,False,False,False,True,True,False,False,False,0,4000000,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,85,79,66,68,70,89,84,77,86,87,80,87,84,36,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
387,386,Mustafa Bolatov,,20,KAZ,2002-12-31,20,196,71,1,False,False,False,False,False,True,True,False,False,False,0,2950369,2950369,0,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,72,80,71,75,73,63,99,99,99,51,87,92,54,84,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34392,6,2,1,2,16,325,0,0,0,0,0,10,0,0,3,3,0,0,4230,4230,
388,387,Blake Hansen,,2,CAN,2003-12-31,19,188,68,4,False,False,False,False,False,True,True,False,False,False,0,3812065,3812065,3812065,3812065,3812065,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,64,83,74,72,72,77,99,99,99,74,88,90,99,85,50,83,16,49977,9,2,1,1,44,387,0,0,0,0,0,16,0,0,1,0,0,0,1310,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
389,388,Chingis Kharchenko,,11,RUS,1998-12-31,24,222,78,5,False,False,False,False,False,True,True,False,False,False,0,2187544,2187544,2187544,2187544,2187544,2187544,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,62,99,99,84,70,91,93,81,69,66,58,85,78,61,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
390,389,Leon English,,16,USA,1996-12-31,26,240,78,5,False,False,False,False,False,True,True,False,False,False,0,2469606,2469606,2469606,2469606,2469606,2469606,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,58,79,81,66,68,52,82,53,66,65,81,81,76,46,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
391,390,Kurt Brisson,,13,CAN,1992-12-31,30,211,80,2,False,False,False,False,False,True,True,False,False,False,0,3401234,3401234,3401234,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,68,80,91,83,66,86,66,76,85,83,54,89,73,29,50,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
392,391,Peter Maclean,,24,CAN,1998-12-31,24,176,65,2,False,False,False,False,False,True,True,False,False,False,0,2399895,2399895,2399895,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,65,61,74,68,69,62,77,87,93,88,81,82,99,64,50,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12194,2,0,0,0,5,81,0,0,0,0,0,0,11,0,0,0,0,0,0,0,
393,392,Urad Balint,,19,SLO,1996-12-31,26,173,70,2,False,False,False,False,False,True,True,False,False,False,0,2209212,2209212,2209212,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,89,89,87,71,82,79,73,94,87,78,54,71,85,50,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
394,393,Jussi Piipponen,,3,FIN,2002-12-31,20,212,72,5,False,False,False,False,False,True,True,False,False,False,0,2885693,2885693,2885693,2885693,2885693,2885693,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,59,73,53,79,64,69,68,99,73,58,83,65,88,84,50,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
395,394,Hubert Kraus,,6,GER,2003-12-31,19,200,74,4,False,False,False,False,False,True,True,False,False,False,0,2436971,2436971,2436971,2436971,2436971,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,72,94,67,78,77,99,80,99,75,61,86,93,86,81,50,83,3,5110,0,1,0,0,5,61,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
396,395,Rob Dickson,,16,USA,2004-12-31,18,186,67,3,True,False,False,False,False,True,True,False,False,False,0,1374474,1374474,1374474,1374474,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,65,81,55,71,64,81,99,99,92,50,75,84,94,85,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,82980,15,4,3,1,56,685,0,2,0,0,0,23,0,0,2,1,1,1105,4065,4065,
397,396,Javier Schneider,,3,SWI,1996-12-31,26,199,75,3,False,False,False,False,False,True,True,False,False,False,0,2957077,2957077,2957077,2957077,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,67,76,89,78,70,95,83,58,93,96,77,56,75,50,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14898,2,2,1,0,20,108,0,0,0,0,0,7,0,0,0,0,0,0,200,200,
398,397,Murad Petukhov,,13,RUS,1995-12-31,27,244,78,3,False,False,False,False,False,True,True,False,False,False,0,3794598,3794598,3794598,3794598,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,58,89,62,79,78,98,86,52,77,70,77,85,78,49,50,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6951,0,1,0,0,5,55,0,0,0,0,0,0,6,0,0,0,0,0,0,0,
399,398,Shyngyskhan Goncharova,,17,KAZ,1987-12-31,35,170,70,3,False,False,False,False,False,True,True,False,False,False,0,4000000,4000000,4000000,4000000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,73,95,88,70,77,95,68,92,99,80,71,99,98,1,50,83,17,55013,9,5,1,1,39,400,0,0,1,0,0,17,0,0,2,0,0,0,2105,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
400,399,Ted Dunlop,,17,CAN,1996-12-31,26,192,74,3,False,False,False,False,False,True,True,False,False,False,0,3389169,3389169,3389169,3389169,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,77,84,77,87,80,73,54,70,99,80,51,61,99,48,50,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,63872,12,9,0,3,54,498,0,0,0,0,0,22,0,0,1,2,1,550,2860,2860,
401,400,Andreyka Malysheva,,8,RUS,2004-12-31,18,213,78,3,False,False,False,False,False,True,True,False,False,False,0,2625417,2625417,2625417,2625417,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,87,84,89,80,85,99,96,91,98,76,89,53,92,94,50,87,5,14608,1,4,0,0,14,134,0,0,0,0,0,5,0,0,0,0,0,0,440,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
402,401,Grigoriy Blinov,,22,RUS,2004-12-31,18,201,79,2,True,False,False,False,False,True,True,False,False,False,0,1785454,1785454,1785454,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,69,90,55,79,68,97,70,81,65,65,77,90,80,88,50,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
403,402,Thanh Marcoux,,17,CAN,2002-12-31,20,227,78,3,False,False,False,False,False,True,True,False,False,False,0,2093325,2093325,2093325,2093325,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,74,54,66,81,79,76,63,77,93,83,75,80,82,83,50,75,4,7955,1,0,1,0,6,52,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
404,403,Antonio Hynes,,19,CAN,1989-12-31,33,172,66,2,False,False,False,False,False,True,True,False,False,False,0,4000000,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,69,94,53,68,88,63,74,91,91,92,89,86,77,18,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
405,404,Randy Daigle,,15,CAN,1996-12-31,26,173,67,3,False,False,False,False,False,True,True,False,False,False,0,3175923,3175923,3175923,3175923,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,83,70,57,75,67,92,99,58,97,63,89,89,97,51,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,50420,9,6,0,1,40,363,0,0,0,0,0,15,0,0,0,1,1,0,1325,1325,
406,405,Christopher Abbott,,13,CAN,1996-12-31,26,195,75,1,False,False,False,False,False,True,True,False,False,False,0,3886260,3886260,0,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,69,86,58,78,68,94,99,92,91,71,79,96,78,46,50,81,7,16573,2,3,0,0,18,134,0,2,0,0,0,7,0,1,0,0,0,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
407,406,Ramon Mahoney,,15,USA,2001-12-31,21,213,77,2,False,False,False,False,False,True,True,False,False,False,0,2459955,2459955,2459955,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,64,84,63,75,67,77,67,99,75,82,70,90,54,73,50,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
408,407,Dwayne Vallee,,1,CAN,1991-12-31,31,237,79,3,False,False,False,False,False,True,True,False,False,False,0,4000000,4000000,4000000,4000000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,81,77,63,69,73,66,99,91,81,81,86,70,98,19,50,79,14,51081,7,5,2,2,33,366,0,2,0,0,0,14,0,0,1,0,2,0,2490,2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
409,408,Niyaz Ignatenko,,10,RUS,1987-12-31,35,185,66,5,False,False,False,False,False,True,True,False,False,False,0,3443292,3443292,3443292,3443292,3443292,3443292,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,64,86,63,79,69,88,69,91,95,93,99,88,89,10,50,82,10,32839,5,2,3,1,27,244,0,4,0,0,0,10,0,0,0,0,0,0,780,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
410,409,Nathan Lamb,,15,USA,2004-12-31,18,185,75,4,True,False,False,False,False,True,True,False,False,False,0,1395624,1395624,1395624,1395624,1395624,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,62,88,28,76,63,75,75,61,57,98,81,95,83,90,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
411,410,Al Guzman,,4,USA,1997-12-31,25,184,67,1,False,False,False,False,False,True,True,False,False,False,0,3984906,3984906,0,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,64,98,93,79,82,72,86,60,76,97,79,84,95,54,50,81,3,2537,0,0,0,0,2,17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
412,411,George Charlebois,,24,CAN,2001-12-31,21,174,69,2,False,False,False,False,False,True,True,False,False,False,0,3183381,3183381,3183381,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,83,86,72,65,73,64,68,58,69,78,72,86,76,75,50,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
413,412,Nick Clements,,12,USA,1987-12-31,35,217,72,4,False,False,False,False,False,True,True,False,False,False,0,4000000,4000000,4000000,4000000,4000000,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,75,76,93,76,81,80,80,86,64,66,72,79,88,15,50,79,2,4430,0,0,0,0,3,49,0,0,0,0,0,0,6,0,0,0,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
414,413,Ronald Jansson,,2,SWE,1992-12-31,30,169,66,4,False,False,False,False,False,True,True,False,False,False,0,4000000,4000000,4000000,4000000,4000000,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,82,86,60,68,88,82,70,52,69,98,87,83,66,25,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
415,414,Cecil Frechette,,14,CAN,1994-12-31,28,221,79,3,False,False,False,False,False,True,True,False,False,False,0,4000000,4000000,4000000,4000000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,64,77,85,87,86,62,73,86,82,74,67,93,92,36,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
416,415,Pedro Herrera,,7,USA,1999-12-31,23,188,65,2,False,False,False,False,False,True,True,False,False,False,0,2475859,2475859,2475859,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,73,55,60,70,70,61,87,60,95,68,72,91,81,62,50,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
417,416,Kurt Heinze,,4,GER,1997-12-31,25,190,66,1,False,False,False,False,False,True,True,False,False,False,0,2697171,2697171,0,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,62,83,79,71,80,81,95,53,96,56,60,79,88,61,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
418,417,Rolf Karhu,,19,FIN,2002-12-31,20,183,75,4,False,False,False,False,False,True,True,False,False,False,0,2444865,2444865,2444865,2444865,2444865,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,72,88,99,76,70,99,85,78,67,91,77,86,90,83,50,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
419,418,Cory Giguere,,11,CAN,1989-12-31,33,207,79,3,False,False,False,False,False,True,True,False,False,False,0,4000000,4000000,4000000,4000000,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,86,84,73,82,89,86,99,85,98,63,77,99,60,14,50,84,11,36803,5,3,0,0,31,322,0,0,0,0,0,11,0,0,0,1,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
420,419,Karl-Peter Heuer,,21,GER,1995-12-31,27,194,72,4,False,False,False,False,False,True,True,False,False,False,0,2394600,2394600,2394600,2394600,2394600,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,88,83,68,63,73,99,62,62,80,71,83,82,82,42,50,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
421,420,Dmitriy Samsonov,,22,RUS,1988-12-31,34,220,80,5,False,False,False,False,False,True,True,False,False,False,0,3196046,3196046,3196046,3196046,3196046,3196046,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,65,84,80,85,72,81,83,74,78,74,77,94,84,8,50,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
422,421,Vlas Popov,,19,BEL,1991-12-31,31,197,74,2,False,False,False,False,False,True,True,False,False,False,0,4000000,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,66,79,74,77,72,53,71,86,84,77,63,92,89,21,50,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
423,422,Henri Bond,,23,CAN,1991-12-31,31,199,74,2,False,False,False,False,False,True,True,False,False,False,0,3714299,3714299,3714299,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,67,84,87,78,71,84,76,86,52,81,57,99,91,23,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
424,423,Lance Dagenais,,19,CAN,1993-12-31,29,238,80,5,False,False,False,False,False,True,True,False,False,False,0,4000000,4000000,4000000,4000000,4000000,4000000,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,84,59,70,88,66,82,91,86,99,64,98,90,86,35,50,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
425,424,Norm Sanderson,,18,CAN,1988-12-31,34,176,69,2,False,False,False,False,False,True,True,False,False,False,0,4000000,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,69,79,64,71,67,62,75,63,94,71,75,96,99,6,50,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
426,425,Alan Holmberg,,24,SWE,1994-12-31,28,222,80,4,False,False,False,False,False,True,True,False,False,False,0,3626933,3626933,3626933,3626933,3626933,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,82,86,73,85,80,86,91,99,78,69,78,99,96,42,50,85,10,36753,4,4,2,0,31,322,0,0,0,0,0,10,0,1,0,0,1,0,1020,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
427,426,Ferenc Medved,,24,SLO,1996-12-31,26,184,74,4,False,False,False,False,False,True,True,False,False,False,0,2887217,2887217,2887217,2887217,2887217,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,72,86,63,69,71,99,85,99,99,89,59,78,71,44,50,79,1,1861,0,0,0,0,2,15,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
428,427,Jerry Barnes,,14,USA,1989-12-31,33,217,79,3,False,False,False,False,False,True,True,False,False,False,0,3225019,3225019,3225019,3225019,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,65,92,50,79,61,71,71,79,91,72,70,98,99,18,50,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
429,428,Edmond Gregory,,10,CAN,1993-12-31,29,174,70,2,False,False,False,False,False,True,True,False,False,False,0,4000000,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,79,60,69,84,77,99,75,78,99,68,67,97,71,36,50,79,2,4188,0,0,0,0,3,32,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
430,429,Teuvo Kulju,,21,FIN,1997-12-31,25,187,67,5,False,False,False,False,False,True,True,False,False,False,0,3411157,3411157,3411157,3411157,3411157,3411157,0,0,0,0,0,,0,100,0,,0,0,0,False,0,3,2,2,2,2,2,2,2,2,2,81,81,81,71,71,87,90,72,87,88,83,78,84,53,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
431,430,Andres Bright,,19,USA,2002-12-31,20,192,74,4,False,False,False,False,False,True,True,False,False,False,0,2706828,2706828,2706828,2706828,2706828,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,61,93,30,76,78,69,96,51,99,58,75,86,77,76,50,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
432,431,Alfred Fields,,24,USA,1989-12-31,33,179,65,5,False,False,False,False,False,True,True,False,False,False,0,4000000,4000000,4000000,4000000,4000000,4000000,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,60,56,52,86,74,78,85,75,53,83,86,99,99,18,50,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28173,2,7,0,1,30,212,0,0,0,0,0,11,0,0,1,0,0,0,925,925,
433,432,Luc Stone,,12,CAN,2002-12-31,20,205,74,2,False,False,False,False,False,True,True,False,False,False,0,2613452,2613452,2613452,0,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,0,2,2,2,2,2,2,2,2,2,88,83,56,78,74,83,61,66,61,87,65,78,84,77,50,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
434,433,Antonio Day,,2,CAN,2003-12-31,19,212,73,3,False,False,False,False,False,True,True,False,False,False,0,3965646,3965646,3965646,3965646,0,0,0,0,0,0,0,,0,100,0,,0,0,0,False,0,1,2,2,2,2,2,2,2,2,2,89,76,76,79,86,75,99,69,99,77,60,84,85,89,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,54415,9,2,3,4,35,338,0,0,0,0,0,17,0,0,2,1,1,0,2510,2510,
