Number,Name,URLLink,Team,Country,AgeDate,Weight,Height,PosC,PosLW,PosRW,PosD,Contract,Rookie,PProtected,NoApplyRerate,AvailableforTrade,NoTrade,CanPlayPro,CanPlayFarm,ForceWaiver,StarPower,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,Salary10,Injury,NumberOfInjury,Condition,Suspension,Status1,Status2,Status3,Status4,Status5,Status6,Status7,Status8,Status9,Status10,CK,FG,DI,SK,ST,EN,DU,PH,FO,PA,SC,DF,PS,EX,LD,PO,MO,Overall,ProGP,ProShots,ProG,ProA,ProPoint,ProPlusMinus,ProPim,Pro5Pim,ProShotsBlock,ProOwnShotsBlock,ProOwnShotsMissGoal,ProHits,ProHitsTook,ProGW,ProGT,ProFaceOffWon,ProFaceOffTotal,ProPenalityShotsScore,ProPenalityShotsTotal,ProEmptyNetGoal,ProMinutePlay,ProHatTrick,ProPPG,ProPPA,ProPPShots,ProPPMinutePlay,ProPKG,ProPKA,ProPKShots,ProPKMinutePlay,ProGiveAway,ProTakeAway,ProPuckPossesionTime,ProFightW,ProFightL,ProFightT,ProStar(1),ProStar(2),ProStar(3),ProStarPower7Days,ProStarPower30Days,ProStarPowerYear,FarmGP,FarmShots,FarmG,FarmA,FarmPoint,FarmPlusMinus,FarmPim,Farm5Pim,FarmShotsBlock,FarmOwnShotsBlock,FarmOwnShotsMissGoal,FarmHits,FarmHitsTook,FarmGW,FarmGT,FarmFaceOffWon,FarmFaceOffTotal,FarmPenalityShotsScore,FarmPenalityShotsTotal,FarmEmptyNetGoal,FarmMinutePlay,FarmHatTrick,FarmPPG,FarmPPA,FarmPPShots,FarmPPMinutePlay,FarmPKG,FarmPKA,FarmPKShots,FarmPKMinutePlay,FarmGiveAway,FarmTakeAway,FarmPuckPossesionTime,FarmFightW,FarmFightL,FarmFightT,FarmStar(1),FarmStar(2),FarmStar(3),GameInRowWithAGoal,GameInRowWithAPoint,GameInRowWithOutAGoal,GameInRowWithOutAPoint,FarmStarPower7Days,FarmStarPower30Days,FarmStarPowerYear,ExcludeFromPayroll
3540,Kenny Davies,,1,USA,1991-12-31,186,65,False,True,False,False,3,False,False,False,False,False,True,True,False,0,2385000,2385000,2385000,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,44,68,52,44,52,91,77,31,79,49,59,54,25,79,82,21,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3541,Derrick Stone,,23,USA,1991-12-31,181,75,False,False,False,True,4,False,False,False,False,False,True,True,False,0,2264000,2264000,2264000,2264000,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,82,31,68,38,64,39,76,51,25,78,27,42,60,74,67,25,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3542,Justin Charron,,23,CAN,1994-12-31,167,69,False,False,False,True,2,False,False,False,False,False,True,True,False,0,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,80,39,48,74,68,90,84,76,25,43,79,85,42,72,65,35,50,71,6,26,2,0,2,-3,2,0,11,11,15,13,10,0,0,0,0,0,0,0,8705,0,0,0,13,1502,0,0,0,1027,0,0,1205,0,0,0,0,0,0,0,425,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,False
3543,Ludovit Kadlec,,15,CZH,1987-12-31,234,77,False,True,False,False,2,False,False,False,False,False,True,True,False,0,4000000,4000000,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,75,43,82,57,82,75,86,81,79,60,55,74,40,91,99,11,50,67,6,11,0,3,3,-1,0,0,1,6,10,6,4,0,0,2,5,0,0,0,6071,0,0,0,0,0,0,0,0,245,0,0,658,0,0,0,0,0,0,0,370,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,False
3544,Oliver Lane,,24,CAN,1992-12-31,244,79,False,False,True,False,3,False,False,False,False,False,True,True,False,0,3046000,3046000,3046000,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,37,36,99,57,70,65,86,65,97,59,48,53,62,68,87,24,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,-1,0,0,0,1,0,0,4,0,0,1,5,0,0,0,931,0,0,0,1,363,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,11,11,0,0,0,False
3545,Ted Flores,,5,USA,1989-12-31,171,70,True,False,False,False,3,False,False,False,False,False,True,True,False,0,3184000,3184000,3184000,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,21,74,58,73,43,81,82,63,95,50,54,50,65,50,77,14,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3546,Ayur Semenova,,10,RUS,2003-12-31,191,75,False,False,True,False,4,True,False,False,False,False,True,True,False,0,747000,747000,747000,747000,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,72,27,77,54,66,64,86,45,83,45,69,58,62,71,64,80,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3547,Valto Tirkkonen,,1,FIN,1993-12-31,168,66,False,False,False,True,2,False,False,False,False,False,True,True,False,0,2582000,2582000,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,29,48,99,70,66,75,84,27,25,74,77,50,34,70,67,35,50,59,14,3,0,1,1,-5,2,0,5,1,3,14,4,0,0,0,0,0,0,0,13562,0,0,0,0,121,0,0,0,501,0,0,466,0,0,0,0,0,0,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,False
3548,Fredi Gehrmann,,22,GER,1989-12-31,208,78,False,True,False,False,2,False,False,False,False,False,True,True,False,0,2320000,2320000,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,90,29,74,66,48,55,58,50,79,77,67,86,87,68,93,13,50,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3549,Daryl Gaudreault,,14,CAN,1998-12-31,198,73,False,False,False,True,3,False,False,False,False,False,True,True,False,0,2585000,2585000,2585000,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,93,85,58,66,61,76,77,68,25,43,73,44,69,79,87,55,50,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3550,Raymond Sonderegger,,13,SWI,1989-12-31,178,70,True,False,False,False,4,False,False,False,False,False,True,True,False,0,3052000,3052000,3052000,3052000,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,52,32,62,70,63,75,85,37,88,51,92,89,29,99,83,11,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,1,4,5,-1,0,0,6,11,22,0,16,1,0,63,118,0,0,0,6689,0,0,1,7,778,0,1,0,851,0,0,998,0,0,0,0,1,0,0,0,3,2,0,640,640,False
3551,Aleksei Malkova,,15,RUS,2003-12-31,201,72,False,False,True,False,2,False,False,False,False,False,True,True,False,0,1907000,1907000,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,29,20,68,64,64,80,89,62,55,45,99,78,81,84,76,87,50,67,6,4,1,0,1,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,1345,0,0,0,0,45,0,0,0,0,0,0,130,0,0,0,0,0,1,0,220,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False
3552,Andre St-Jean,,2,CAN,1990-12-31,213,75,False,False,False,True,2,False,False,False,False,False,True,True,False,0,2804000,2804000,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,54,28,48,62,78,25,58,34,25,31,85,74,59,78,77,13,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0,4,4,6,6,0,10,4,12,36,13,0,0,0,0,0,0,0,16031,0,0,0,0,117,0,0,0,945,0,0,1116,0,0,0,0,0,0,0,0,17,1,0,1865,1865,False
3553,Walter Kennedy,,14,USA,2002-12-31,219,72,False,False,False,True,2,False,False,False,False,False,True,True,False,0,2471000,2471000,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,51,70,73,48,77,80,98,80,25,56,53,67,71,66,67,86,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3554,Valentin Korolev,,12,RUS,2004-12-31,219,73,False,False,True,False,1,False,False,False,False,False,True,True,False,0,3174000,0,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,95,76,54,60,77,73,88,72,79,60,85,48,28,87,81,93,50,70,6,16,0,1,1,-5,4,0,0,5,6,22,6,0,0,4,5,0,0,0,6897,0,0,1,4,1175,0,0,0,0,0,0,236,0,0,0,0,0,0,0,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,False
3555,Casey Mckee,,23,CAN,1991-12-31,204,76,True,False,False,False,3,False,False,False,False,False,True,True,False,0,1568000,1568000,1568000,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,55,53,97,44,70,73,83,44,98,59,42,34,89,43,78,22,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3556,Alikhan Khazhmuradov,,5,RUS,1998-12-31,198,72,False,False,False,True,5,False,False,False,False,False,True,True,False,0,1513000,1513000,1513000,1513000,1513000,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,80,72,54,65,44,71,83,84,25,36,71,50,55,65,69,66,50,63,6,10,0,1,1,-2,8,0,3,3,3,22,3,0,0,0,0,0,0,0,7363,0,0,1,5,1521,0,0,0,505,0,0,404,0,0,0,0,0,0,0,330,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,False
3557,Olavi Juhola,,19,FIN,2001-12-31,180,66,False,False,False,True,1,False,False,False,False,False,True,True,False,0,1295000,0,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,79,81,56,65,43,80,87,72,25,62,27,28,56,42,72,78,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3558,Philip Andrews,,7,CAN,2003-12-31,188,68,False,True,False,False,2,True,False,False,False,False,True,True,False,0,772000,772000,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,52,76,60,76,62,32,61,69,89,53,35,47,64,99,72,90,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3559,Matt Enns,,22,CAN,1987-12-31,203,80,True,False,False,False,3,False,False,False,False,False,True,True,False,0,1648000,1648000,1648000,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,75,33,84,54,78,83,80,43,87,66,30,87,37,65,77,16,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3560,Felix Piche,,24,CAN,2000-12-31,183,72,False,False,False,True,4,False,False,False,False,False,True,True,False,0,1548000,1548000,1548000,1548000,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,48,63,71,76,72,80,75,31,25,33,29,89,34,25,63,78,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3561,Medard Jankovicova,,23,SLO,1989-12-31,237,80,True,False,False,False,2,False,False,False,False,False,True,True,False,0,1797000,1797000,0,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,52,93,97,61,85,90,85,84,92,42,22,49,28,84,83,14,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,-7,0,0,0,1,5,1,7,0,0,44,88,0,0,0,4966,0,0,0,0,0,0,0,0,3,0,0,554,0,0,0,0,0,0,0,0,13,13,0,0,0,False
3562,David Gaudet,,6,CAN,1991-12-31,190,68,False,True,False,False,1,False,False,False,False,False,True,True,False,0,4000000,0,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,41,55,99,75,57,77,87,89,73,87,43,72,90,91,85,28,50,71,5,4,0,0,0,-6,0,0,0,1,2,0,14,0,0,11,21,0,0,0,5942,0,0,0,0,669,0,0,0,1269,0,0,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,False
3563,Max Groth,,20,GER,1989-12-31,213,78,False,False,True,False,1,False,False,False,False,False,True,True,False,0,3836000,0,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,74,65,51,64,68,51,82,59,58,66,67,46,72,55,75,21,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3564,Ahti Nikula,,5,FIN,2001-12-31,169,70,False,False,True,False,4,False,False,False,False,False,True,True,False,0,1693000,1693000,1693000,1693000,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,37,29,80,77,46,70,83,27,76,57,78,31,42,77,60,80,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3565,Hubert Obrien,,20,USA,1999-12-31,171,66,False,False,False,True,3,False,False,False,False,False,True,True,False,0,1510000,1510000,1510000,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,84,80,52,76,64,76,87,32,25,74,62,86,49,25,80,64,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,1,5,6,2,36,10,8,4,15,47,23,1,0,0,0,0,0,0,12859,0,0,3,11,1279,0,0,0,1789,0,0,2185,0,1,1,0,0,0,0,0,6,3,0,675,675,False
3566,Kamal Mishina,,22,RUS,2001-12-31,203,78,True,False,False,False,4,False,False,False,False,False,True,True,False,0,1089000,1089000,1089000,1089000,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,44,25,75,45,39,57,99,47,94,34,59,73,41,77,63,77,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3567,Wallace Major,,13,CAN,2001-12-31,183,73,False,False,False,True,2,False,False,False,False,False,True,True,False,0,1070000,1070000,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,88,32,70,71,73,81,75,30,25,58,44,36,42,74,90,78,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3568,Luc Mckay,,16,CAN,2001-12-31,189,73,False,False,False,True,1,False,False,False,False,False,True,True,False,0,1460000,0,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,86,50,86,62,73,55,83,38,25,93,30,39,67,70,98,73,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3569,Mitchell Hassan,,8,GRB,2004-12-31,167,66,False,False,False,True,5,False,False,False,False,False,True,True,False,0,1598000,1598000,1598000,1598000,1598000,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,70,46,66,69,69,77,76,64,25,81,53,42,73,63,89,88,50,65,5,1,0,1,1,1,10,0,2,0,2,16,0,0,0,0,0,0,0,0,5842,0,0,0,1,876,0,0,0,701,0,0,312,0,0,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,False
3570,Evan Turcotte,,21,CAN,1996-12-31,184,69,True,False,False,False,3,False,False,False,False,False,True,True,False,0,1425000,1425000,1425000,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,76,52,74,67,69,44,91,69,58,59,31,65,44,77,63,52,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3571,Milan Marcin,,21,SLO,2004-12-31,190,67,False,False,True,False,2,False,False,False,False,False,True,True,False,0,2125000,2125000,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,48,29,72,62,71,79,78,68,58,78,46,71,85,82,94,94,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3572,Djamel Baudin,,17,FRA,1994-12-31,189,66,False,False,False,True,3,False,False,False,False,False,True,True,False,0,2408000,2408000,2408000,0,0,0,0,0,0,0,,0,100,0,1,2,2,2,2,2,2,2,2,2,75,64,70,63,62,87,69,72,25,69,32,61,67,85,72,35,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,1,11,12,7,36,10,30,5,10,65,33,0,0,0,0,0,0,0,27304,0,1,1,11,3408,0,0,1,2899,0,0,3796,2,0,0,0,0,2,0,1,14,0,300,2195,2195,False
3573,Marc-Andre Jenkins,,10,CAN,1999-12-31,169,65,True,False,False,False,4,False,False,False,False,False,True,True,False,0,1721000,1721000,1721000,1721000,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,33,29,52,37,89,44,89,25,90,74,74,47,84,78,73,66,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3574,Batyr Tretyakova,,21,RUS,2001-12-31,233,78,False,False,True,False,2,False,False,False,False,False,True,True,False,0,1450000,1450000,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,39,29,80,46,84,89,74,39,99,35,79,41,36,78,66,82,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3575,Douglas Doiron,,23,CAN,1996-12-31,170,70,False,False,False,True,1,False,False,False,False,False,True,True,False,0,1469000,0,0,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,55,33,88,35,49,59,98,31,25,73,45,83,50,72,64,53,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3576,Benoit Boutin,,10,CAN,1992-12-31,189,71,True,False,False,False,4,False,False,False,False,False,True,True,False,0,1110000,1110000,1110000,1110000,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,78,72,56,54,73,81,78,35,91,33,34,60,65,73,99,26,50,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3577,Karl Patterson,,7,CAN,1991-12-31,178,69,True,False,False,False,1,False,False,False,False,False,True,True,False,0,2890000,0,0,0,0,0,0,0,0,0,,0,100,0,3,2,2,2,2,2,2,2,2,2,33,18,99,77,61,71,74,85,82,81,39,37,28,74,78,22,50,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3578,Harold Yang,,16,CAN,1990-12-31,216,78,False,True,False,False,3,False,False,False,False,False,True,True,False,0,2016000,2016000,2016000,0,0,0,0,0,0,0,,0,100,0,0,2,2,2,2,2,2,2,2,2,61,39,59,77,55,63,85,41,85,75,28,40,59,85,74,18,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
