Number,Transaction,DateTime,Empty
25091,New Record for Team's Most Points (26) in 1 Game for Team 13!,2022-07-24 3:03:41 PM,
25092,Last 7 Days Pro Star : 1 - Darryl Avery of Team 13 (5-5-10) / 2 - Oscar Trujillo of Team 13 (4-7-11) / 3 - Ernest Castro of Team 1 (5-2-7),2022-07-24 3:03:41 PM,
25093,Last 7 Days Farm Star : 1 - Bastian Wittmann of Farm Team 16 (1-4-5) / 2 - Shaun Deslauriers of Farm Team 20 (4-2-6) / 3 - Kyle Carter of Farm Team 15 (4-1-5),2022-07-24 3:03:41 PM,
25094,Farm Team 1 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:41 PM,
25095,Both Team 3 and Farm Team 3 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:41 PM,
25096,Farm Team 4 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:41 PM,
25097,Farm Team 5 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:41 PM,
25098,Farm Team 9 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:41 PM,
25099,Team 10 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:41 PM,
25100,Team 11 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:41 PM,
25101,Team 12 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:41 PM,
25102,Both Team 13 and Farm Team 13 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:41 PM,
25103,Farm Team 14 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:41 PM,
25104,Both Team 15 and Farm Team 15 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:41 PM,
25105,Both Team 16 and Farm Team 16 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:41 PM,
25106,Both Team 17 and Farm Team 17 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:41 PM,
25107,Team 18 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:41 PM,
25108,Team 19 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:41 PM,
25109,Team 20 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:41 PM,
25110,Farm Team 21 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:41 PM,
25111,Both Team 22 and Farm Team 22 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:41 PM,
25112,Team 1 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:45 PM,
25113,Farm Team 2 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:45 PM,
25114,Team 3 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:45 PM,
25115,Team 4 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:45 PM,
25116,Team 5 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:45 PM,
25117,Farm Team 6 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:45 PM,
25118,Team 7 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:45 PM,
25119,Farm Team 8 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:45 PM,
25120,Team 9 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:45 PM,
25121,Farm Team 10 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:45 PM,
25122,Team 11 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:45 PM,
25123,Farm Team 12 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:45 PM,
25124,Team 14 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:45 PM,
25125,Farm Team 18 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:45 PM,
25126,Farm Team 20 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:45 PM,
25127,Team 21 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:45 PM,
25128,Team 23 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:45 PM,
25129,Farm Team 24 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:45 PM,
25130,Farm Game #76 - Franklin Bolton from Farm Team 9 has scored a Hat Trick!,2022-07-24 3:03:46 PM,
25131,Pro Game #84 - Game Misconduct to Bruce Gratton,2022-07-24 3:03:51 PM,
25132,Farm Team 1 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:52 PM,
25133,Team 2 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:52 PM,
25134,Farm Team 3 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:52 PM,
25135,Team 6 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:52 PM,
25136,Farm Team 7 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:52 PM,
25137,Team 8 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:52 PM,
25138,Farm Team 9 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:52 PM,
25139,Team 10 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:52 PM,
25140,Team 12 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:52 PM,
25141,Team 13 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:52 PM,
25142,Farm Team 14 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:52 PM,
25143,Farm Team 15 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:52 PM,
25144,Team 16 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:52 PM,
25145,Farm Team 17 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:52 PM,
25146,Both Team 18 and Farm Team 18 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:52 PM,
25147,Both Team 19 and Farm Team 19 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:52 PM,
25148,Team 20 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:52 PM,
25149,Farm Team 21 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:52 PM,
25150,Team 22 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:52 PM,
25151,Team 24 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:52 PM,
25152,Pro Game #87 - Game Misconduct to Francisco Kim,2022-07-24 3:03:54 PM,
25153,Team 1 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:56 PM,
25154,Both Team 2 and Farm Team 2 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:56 PM,
25155,Team 4 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:56 PM,
25156,Farm Team 5 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:56 PM,
25157,Farm Team 8 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:56 PM,
25158,Team 9 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:56 PM,
25159,Farm Team 11 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:56 PM,
25160,Farm Team 12 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:56 PM,
25161,Farm Team 13 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:56 PM,
25162,Team 14 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:56 PM,
25163,Team 15 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:56 PM,
25164,Team 16 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:56 PM,
25165,Team 19 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:56 PM,
25166,Team 21 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:56 PM,
25167,Both Team 22 and Farm Team 22 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:56 PM,
25168,Both Team 23 and Farm Team 23 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:56 PM,
25169,Team 24 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:03:56 PM,
25170,Pro Game #94 - Game Misconduct to Barry Curtis,2022-07-24 3:04:00 PM,
25171,Farm Team 1 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:00 PM,
25172,Both Team 3 and Farm Team 3 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:00 PM,
25173,Farm Team 4 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:00 PM,
25174,Team 6 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:00 PM,
25175,Farm Team 7 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:00 PM,
25176,Team 8 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:00 PM,
25177,Farm Team 9 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:00 PM,
25178,Both Team 10 and Farm Team 10 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:00 PM,
25179,Team 12 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:00 PM,
25180,Farm Team 15 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:00 PM,
25181,Both Team 17 and Farm Team 17 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:00 PM,
25182,Team 18 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:00 PM,
25183,Farm Team 19 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:00 PM,
25184,Both Team 20 and Farm Team 20 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:00 PM,
25185,Farm Team 21 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:00 PM,
25186,Farm Team 24 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:00 PM,
25187,Team 1 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:05 PM,
25188,Farm Team 2 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:05 PM,
25189,Team 3 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:05 PM,
25190,Farm Team 4 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:05 PM,
25191,Both Team 5 and Farm Team 5 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:05 PM,
25192,Farm Team 6 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:05 PM,
25193,Team 7 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:05 PM,
25194,Team 9 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:05 PM,
25195,Both Team 11 and Farm Team 11 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:05 PM,
25196,Farm Team 12 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:05 PM,
25197,Both Team 13 and Farm Team 13 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:05 PM,
25198,Team 15 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:05 PM,
25199,Farm Team 16 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:05 PM,
25200,Team 17 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:05 PM,
25201,Farm Team 18 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:05 PM,
25202,Team 19 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:05 PM,
25203,Farm Team 20 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:05 PM,
25204,Team 21 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:05 PM,
25205,Farm Team 22 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:05 PM,
25206,Both Team 23 and Farm Team 23 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:05 PM,
25207,Farm Team 1 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:24 PM,
25208,Team 2 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:24 PM,
25209,Farm Team 3 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:24 PM,
25210,Team 4 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:24 PM,
25211,Both Team 6 and Farm Team 6 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:24 PM,
25212,Both Team 8 and Farm Team 8 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:24 PM,
25213,Farm Team 9 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:24 PM,
25214,Both Team 10 and Farm Team 10 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:24 PM,
25215,Team 12 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:24 PM,
25216,Farm Team 13 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:24 PM,
25217,Both Team 14 and Farm Team 14 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:24 PM,
25218,Team 16 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:24 PM,
25219,Farm Team 17 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:24 PM,
25220,Team 18 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:24 PM,
25221,Team 20 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:24 PM,
25222,Farm Team 21 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:24 PM,
25223,Both Team 22 and Farm Team 22 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:24 PM,
25224,Both Team 24 and Farm Team 24 lines for next game are empty. Current rosters/lines are not erased.,2022-07-24 3:04:24 PM,
25225,Farm Game #103 - Kyle Carter from Farm Team 15 has scored a Hat Trick!,2022-07-24 3:04:25 PM,
25226,Farm Game #106 - Suleyman Valeev from Farm Team 16 has scored a Hat Trick!,2022-07-24 3:04:26 PM,
